Date,Chennai_Petrol_Retail,Delhi_Petrol_Retail,Kolkata_Petrol_Retail,Mumbai_Petrol_Retail,Chennai_Diesel_Retail,Delhi_Diesel_Retail,Kolkata_Diesel_Retail,Mumbai_Diesel_Retail,Chennai_Petrol_Pct,Delhi_Petrol_Pct,Kolkata_Petrol_Pct,Mumbai_Petrol_Pct,Chennai_Diesel_Pct,Delhi_Diesel_Pct,Kolkata_Diesel_Pct,Mumbai_Diesel_Pct
2023-08-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,0.0,0.0,2.220446049250313e-14,0.0,0.0
2023-10-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,2.220446049250313e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0
2023-11-30,102.62999999999998,96.72,106.03,106.31,94.24,89.62000000000002,92.76,94.27,-1.1102230246251565e-14,0.0,0.0,0.0,0.0,2.220446049250313e-14,0.0,0.0
2023-12-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,2.220446049250313e-14,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0
2024-01-31,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,102.63,96.72,106.03,106.31,94.24,89.62,92.76,94.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,101.59903225806451,95.62322580645161,104.88387096774194,105.15838709677419,93.19806451612902,88.52322580645162,91.6632258064516,93.10741935483871,-1.0045481262159983,-1.1339683556124691,-1.0809478753730617,-1.0832592448742462,-1.1056191467221699,-1.2238051702168962,-1.1823783889051254,-1.2332456191378904
2024-04-30,100.75,94.72,103.94,104.21,92.34,87.62000000000002,90.76,92.15,-0.8356696310924949,-0.9445673881362415,-0.8999200344467106,-0.9018653889217854,-0.9206892016309198,-1.020326358673851,-0.9853742310561686,-1.0282954478524564
2024-05-31,100.75,94.72,103.94,104.21,92.34,87.62,90.76,92.15,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-14,0.0,0.0
2024-06-30,100.75,94.72,103.94,104.21000000000001,92.34,87.61999999999999,90.76,92.15,0.0,0.0,0.0,2.220446049250313e-14,0.0,-1.1102230246251565e-14,0.0,0.0
