Zone,Div,Address,Area,StreetLight
10,137,"Munusami Salai  K.K.Nagar, Virugambakkam",Virugambakkam,16
10,137,"Muthuramalingadevar Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,2
10,137,"Nagathamman Koil Street(Anna Arivalyam Nagar)  Choolai Pallam, K.K.Nagar",K.K.Nagar,18
10,137,"Navalar Colony Annai Indira Gandhi Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,6
10,137,"Navalar Colony Gandhi Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,2
10,137,"Navalar Colony Kamarajar Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,10
10,137,"Nedunchezhian Street(Anna Arivalyam Nagar)  Choolai Pallam, K.K.Nagar",K.K.Nagar,22
10,137,"Nehru Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,10
10,137,"PRAKASAM STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,4
10,137,"Periyar Nagar T.K.Pani 2nd Cross Street  Nesapakkam, Nesapakkam",Nesapakkam,3
10,137,"Periyar Nagar T.K.Pani Street  Nesapakkam, Nesapakkam",Nesapakkam,10
10,137,"Periyar Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,3
10,137,"Ponnambalam Salai  K.K.Nagar, Virugambakkam",Virugambakkam,25
10,137,"Ponnammal Nagar 1st Cross Street  Nesapakkam, Nesapakkam",Nesapakkam,2
10,137,"Ponnammal Nagar Main Road  Nesapakkam, Nesapakkam",Nesapakkam,10
10,137,"Ponnammal Nagar Radhakrishnan Street  Nesapakkam, Nesapakkam",Nesapakkam,3
10,137,"Ponnammal Nagar Sivazanammal Street  Nesapakkam, Nesapakkam",Nesapakkam,5
10,137,"Pugazhenthi Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,27
10,137,"Ragul Gandhi Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,4
10,137,"Raiiv Gandhi Street  Nesapakkam, Virugambakkam",Virugambakkam,8
10,137,"Rajamannar Salai  K.K.Nagar, Virugambakkam",Virugambakkam,50
10,137,"Rajiv Gandhi Nagar Moovendar Street  Nesapakkam, Nesapakkam",Nesapakkam,2
10,137,"Rajiv Gandhi Nagar Nagappan Street  Nesapakkam, Nesapakkam",Nesapakkam,10
10,137,"Rajiv Gandhi Nagar Sakthi Vinagar Street  Nesapakkam, Virugambakkam",Virugambakkam,21
10,137,"Rajiv Gandhi Nagar South Ganesan Street  Nesapakkam, Virugambakkam",Virugambakkam,4
10,137,"Rajive Gandhi Nagar Ganesan Street  Nesapakkam, Virugambakkam",Virugambakkam,8
10,137,"Ramapuram Main Road  Nesapakkam, Virugambakkam",Virugambakkam,22
10,137,"Ramasami Salai  K.K.Nagar, Virugambakkam",Virugambakkam,41
10,137,"Saraswathy Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 1st Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 2nd Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 3rd Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 4th Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 5th Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 7th Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thiruvalluvar Colony 8th Street  K.K.Nagar, K.K.Nagar",K.K.Nagar,2
10,137,"Thulasiammal Nagar  Virugambakkam, Virugambakkam",Virugambakkam,8
10,137,"VIVEKANANDHA NAGAR HARI SHANKAR STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,7
10,137,"VIVEKANANDHA NAGAR KRISHNA STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,1
10,137,"VIVEKANANDHA NAGAR KUMARAN STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,5
10,137,"VIVEKANANDHA NAGAR MAIN ROAD  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,7
10,137,"VIVEKANANDHA NAGAR RAJARAM STREET  Vivekanandha NAGAR, RAMAPURAM",RAMAPURAM,6
10,137,"VIVEKANANDHA NAGAR SINGARAM STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,5
10,137,"VIVEKANANDHA NAGAR TICHU STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,6
10,137,"VIVEKANANDHA NAGAR VENKAT STREET  VIVEKANANDHA NAGAR, RAMAPURAM",RAMAPURAM,2
10,137,"Valli Avenue  Nesapakkam, Virugambakkam",Virugambakkam,3
10,137,"Vanniar Street  Virugambakkam, Virugambakkam",Virugambakkam,6
10,137,"Veerapandian Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,1
10,137,"Velmurugan Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,13
10,137,"Vikkaramathithan Street  Choolai Pallam, K.K.Nagar",K.K.Nagar,1
10,137,"Vivekananda Street  Virugambakkam, Virugambakkam",Virugambakkam,10
10,138,"60 Feet Road  K.K.Nagar, K.K.Nagar",K.K.Nagar,15
10,138,"Anjugam Nagar 1st Street  Anjugam Nagar, Jafferkhanpet",Jafferkhanpet,6
10,138,"Anjugam Nagar 2nd Street  Anjugam Nagar, Jafferkhanpet",Jafferkhanpet,5
10,138,"Anjugam Nagar 4th 3street  Anjugam Nagar, Jafferkhanpet",Jafferkhanpet,12
10,138,"Anna Kudiyiruppu Ii Cross St.  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,2
10,138,"Anna Kudiyiruppu Iii Cross St.  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,3
10,138,"Anna Kudiyiruppu Main Road  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,5
10,138,"Anna Main Road  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,10
10,138,"Annai Sathya Nagar Anna Nedunchalai  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,10
10,138,"Annai Sathya Nagar Ph-I, 1st Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Annai Sathya Nagar Ph-I, 2nd Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Annai Sathya Nagar Ph-I, 3rd Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,11
10,138,"Annai Sathya Nagar Ph-Ii, Abdul Razak Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,7
10,138,"Annai Sathya Nagar Ph-Ii, E.V.K.Sampath Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,4
10,138,"Annai Sathya Nagar Ph-Ii, Elango Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Annai Sathya Nagar Ph-Ii, Kamarajar Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,7
10,138,"Annai Sathya Nagar Ph-Ii, Kannadasan Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Annai Sathya Nagar Ph-Ii, V.O.C.Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,5
10,138,"Annai Sathya Nagar Ph-Ii, Vanchinathan Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Annai Sathya Nagar Ph-Ii, Varadharajan Street  Annai Sathya Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Annai Sathya Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,13
10,138,"Annal Gandhi Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,18
10,138,"Appar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,1
10,138,"Ashok Pillar Road  K.K.Nagar, K.K.Nagar",K.K.Nagar,21
10,138,"Avvai Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,3
10,138,"Avvaiyar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,4
10,138,"Ayyavoo I Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,2
10,138,"Ayyavoo Ii Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,2
10,138,"Ayyavoo Iii Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,1
10,138,"Ayyavoo Iv Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,7
10,138,"Ayyavoo Main Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,6
10,138,"Ayyavoo V Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,4
10,138,"Bharathi Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,4
10,138,"Bharathi Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,4
10,138,"Bharathidasan Colony 4th Street  Bharathidasan Colony, K.K.Nagar",K.K.Nagar,2
10,138,"Bharathidasan Colony 5th Street  Bharathidasan Colony, K.K.Nagar",K.K.Nagar,5
10,138,"Bharathidasan Colony 7th Street  Bharathidasan Colony, K.K.Nagar",K.K.Nagar,5
10,138,"Bharathidasan Colony Main Road  Bharathidasan Colony, K.K.Nagar",K.K.Nagar,38
10,138,"Bharathidasan Colony Nehru Avenue  Bharathidasan Colony, K.K.Nagar",K.K.Nagar,10
10,138,"Bharathidasan Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,7
10,138,"Bharathiyar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,12
10,138,"Chozhan Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,4
10,138,"Devaraj Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,5
10,138,"Elango Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Gandhi 1st Lane  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,2
10,138,"Gandhi Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,9
10,138,"Ganga Nagar I Street  Ganga Nagar, Jafferkhanpet",Jafferkhanpet,12
10,138,"Ganga Nagar Ii Street  Ganga Nagar, Jafferkhanpet",Jafferkhanpet,8
10,138,"Ganga Nagar Iv Street  Ganga Nagar, Jafferkhanpet",Jafferkhanpet,5
10,138,"Gnana Oli Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,15
10,138,"Gopalan Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,5
10,138,"Govindasamy Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,11
10,138,"Govindasamy Street Extn.  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,11
10,138,"Inner Ring Parallel Road  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Jafferkhanpet Dharman Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,4
10,138,"Jafferkhanpet Govindasamy Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,3
10,138,"Jafferkhanpet M.M.Ramasamy Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,9
10,138,"Jafferkhanpet Main Road  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Jafferkhanpet Nagappan Cross Lane  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,4
10,138,"Jafferkhanpet Pillayar Koil 1st Cross Lane  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,5
10,138,"Jafferkhanpet Pillayar Koil 2nd Cross Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,7
10,138,"Jafferkhanpet Pillayar Koil Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,26
10,138,"Jafferkhanpet Premmavathy Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,2
10,138,"Jafferkhanpet Sundaram Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,4
10,138,"Jafferkhanpet Velu Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,4
10,138,"Jawaharlal Nehru Road  Ekkattuthangal, Ekkattuthangal",Ekkattuthangal,48
10,138,"Jayabalan Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,11
10,138,"K.K.Salai  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,23
10,138,"K.R.Ramasamy Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,13
10,138,"Kabilar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,22
10,138,"Kamaraj Lane  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,9
10,138,"Kambar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,2
10,138,"Kambar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,4
10,138,"Kanchi Natarajan Salai  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,12
10,138,"Kannagi Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Karikalan Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,9
10,138,"Kasi Estate 1st Street  Kasi Estate, Jafferkhanpet",Jafferkhanpet,7
10,138,"Kasi Estate 2nd Street  Kasi Estate, Jafferkhanpet",Jafferkhanpet,6
10,138,"Kasi Estate 3rd Street  Kasi Estate, Jafferkhanpet",Jafferkhanpet,4
10,138,"Kasi Estate 4th Street  Kasi Estate, Jafferkhanpet",Jafferkhanpet,2
10,138,"Kasi Estate 5th Street  Kasi Estate, Jafferkhanpet",Jafferkhanpet,3
10,138,"Kattabomman Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,6
10,138,"Kattabomman Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Kundalakesi Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,3
10,138,"Kurinji Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,6
10,138,"Ma.Po.Si.Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,5
10,138,"Manimegalai Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,4
10,138,"Mullai Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,6
10,138,"Muthumariamman Koil Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,19
10,138,"Nakkeeran Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Neithal Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,5
10,138,"Nethaji Nagar Main Road  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,13
10,138,"Nithyanandam Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Pachayappan 1st Cross Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,8
10,138,"Pachayappan 2nd Cross Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,8
10,138,"Pachayappan Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,24
10,138,"Palai Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,6
10,138,"Pallavan Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Pammal Nallathambi Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,12
10,138,"Periyar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,18
10,138,"Periyar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,13
10,138,"Pulithevan 1st Cross Lane  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,2
10,138,"Pulithevan Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,4
10,138,"Raja Raja Chozhan Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,5
10,138,"Ramachandran Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Rathnam Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"S.M.Block - Babu Rajendra Prasad Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,8
10,138,"S.M.Block - Gnanamani Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,10
10,138,"S.M.Block - Gurushev Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,3
10,138,"S.M.Block - Indira Gandhi Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,3
10,138,"S.M.Block - Jayaprakash Narayanan Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,3
10,138,"S.M.Block - John Kennedy Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,3
10,138,"S.M.Block - Lal Bagadur Sastri Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,9
10,138,"S.M.Block - Mount Patten Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,2
10,138,"S.M.Block - Radhakrishnan Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,3
10,138,"S.M.Block - Subash Chandra Bose Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,4
10,138,"S.M.Block - Sundaramoorthy Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,7
10,138,"S.M.Block - V.M.Balakrishnan Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,10
10,138,"S.M.Block - Zakir Hussain Street  Sathyamoorthy Block, Jafferkhanpet",Jafferkhanpet,4
10,138,"S.V.Koil Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,6
10,138,"Sapthagiri Colony 1st Street  Sapthagiri Colony, Jafferkhanpet",Jafferkhanpet,6
10,138,"Sapthagiri Colony 2nd Street  Sapthagiri Colony, Jafferkhanpet",Jafferkhanpet,4
10,138,"Silappathigaram Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,1
10,138,"Subramaniya Siva Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,9
10,138,"Sundarar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,4
10,138,"Thangavel Nagar  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,21
10,138,"Thilagar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Thiru Nagar Valluvar Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,11
10,138,"Thirugnanasambandar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,7
10,138,"Thirunavukkarasar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,3
10,138,"Thiruvalluvar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,9
10,138,"U.P.Velayutham Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,3
10,138,"V.O.C. Street  Thiru Nagar, Jafferkhanpet",Jafferkhanpet,1
10,138,"Valayapathy Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,4
10,138,"Vallalar Street  Pari Nagar, Jafferkhanpet",Jafferkhanpet,2
10,138,"Vedachalam Street  Vasudevan Nagar, Jafferkhanpet",Jafferkhanpet,3
10,138,"Vivekanandar Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,9
10,138,"Yesunathar Alayam Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,4
10,138,"Zakir Hussain Street  M.G.R.Nagar, K.K.Nagar",K.K.Nagar,10
10,139,"Alaya Maistry Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,5
10,139,"Amma Kannamma Street  Sarathy Nagar, Saidapet",Saidapet,4
10,139,"Anjaneyar Koil Street  West Saidapet, Saidapet",Saidapet,3
10,139,"Anna Street  Ethiraj Nagar, West Mambalam",West Mambalam,4
10,139,"Anna Street  Kamarajar Colony, Saidapet",Saidapet,2
10,139,"Annamalai Nagar Cross Street  Annamalai Nagar, West Mambalam",West Mambalam,5
10,139,"Annamalai Nagar I Street  Annamalai Nagar, West Mambalam",West Mambalam,14
10,139,"Annamalai Nagar Ii Street  Annamalai Nagar, West Mambalam",West Mambalam,10
10,139,"Annamalai Nagar Iii Street  Annamalai Nagar, West Mambalam",West Mambalam,12
10,139,"Appadurai Street  Bharathi Block, Jafferkhanpet",Jafferkhanpet,3
10,139,"Arumugam Street  Bharathi Block, Jafferkhanpet",Jafferkhanpet,6
10,139,"Arunachalam Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,3
10,139,"Avvai Street  Ethiraj Nagar, West Mambalam",West Mambalam,4
10,139,"B.K.Maistry Street  West Saidapet, Saidapet",Saidapet,6
10,139,"Balakrishnan Street  Kattabomman Block, Jafferkhanpet",Jafferkhanpet,1
10,139,"Baskaran Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,2
10,139,"C.P.Sundaramoorthy Street  Bharathi Block, Jafferkhanpet",Jafferkhanpet,18
10,139,"Deivanambi Street  Sekar Nagar, Saidapet",Saidapet,4
10,139,"Devarajan Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,3
10,139,"Devu Naidu Street  West Saidapet, Saidapet",Saidapet,11
10,139,"E.K.Raghavan Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,5
10,139,"Elangovadigal Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,2
10,139,"Erikarai Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,9
10,139,"Gandhi Street  West Saidapet, Saidapet",Saidapet,5
10,139,"Ganesan Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,6
10,139,"Gangai Amman Koil Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,12
10,139,"Govindasamy Street  Kattabomman Block, Jafferkhanpet",Jafferkhanpet,4
10,139,"Guindy Rathnam Street  Kattabomman Block, Jafferkhanpet",Jafferkhanpet,2
10,139,"Janakiraman Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,8
10,139,"Jayaram Street  Ethiraj Nagar, West Mambalam",West Mambalam,4
10,139,"Kamaraj Street  Ethiraj Nagar, West Mambalam",West Mambalam,4
10,139,"Kamarajar Colony Arumugam Street  Kamarajar Colony, Jafferkhanpet",Jafferkhanpet,4
10,139,"Kamarajar Street  Kamarajar Colony, Saidapet",Saidapet,1
10,139,"Kannammal Street  Bharathi Block, Jafferkhanpet",Jafferkhanpet,5
10,139,"Kanniappan Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,2
10,139,"Kothandam Street  Sekar Nagar, Saidapet",Saidapet,2
10,139,"Krishnan Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,2
10,139,"Kuppusamy Street  Sekar Nagar, Saidapet",Saidapet,1
10,139,"Lakshmi Street  Bharathi Block, Jafferkhanpet",Jafferkhanpet,3
10,139,"M.N.Murugesan Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,8
10,139,"M.P.Balan Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,2
10,139,"Mahadevan Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,3
10,139,"Mahadevan Street  Sekar Nagar, Saidapet",Saidapet,3
10,139,"Mani Street  Sarathy Nagar, Saidapet",Saidapet,3
10,139,"Manickam Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,6
10,139,"Munusamy Street  Bharathi Block, Jafferkhanpet",Jafferkhanpet,4
10,139,"Munusamy Street  Sarathy Nagar, Saidapet",Saidapet,5
10,139,"Murahari Salai  Sarathy Nagar, Saidapet",Saidapet,9
10,139,"Murasoli Maran Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,3
10,139,"Muthamizh Nagar  Muthamizh Nagar, Jafferkhanpet",Jafferkhanpet,5
10,139,"Natarajan Street  Sekar Nagar, Saidapet",Saidapet,5
10,139,"New Colony 4th Cross Street  New Colony, Saidapet",Saidapet,4
10,139,"New Colony I Street  New Colony, Saidapet",Saidapet,2
10,139,"New Colony Iii Street  New Colony, Saidapet",Saidapet,15
10,139,"New Colony Iv Street  New Colony, Saidapet",Saidapet,2
10,139,"New Colony Main Road  New Colony, Saidapet",Saidapet,4
10,139,"P.N.Sivaguru Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,5
10,139,"Palaniappa Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,3
10,139,"Periyar Ramasamy Street  West Mambalam, West Mambalam",West Mambalam,11
10,139,"Perumal Koil Extn. Street  West Saidapet, Saidapet",Saidapet,10
10,139,"Perumal Koil West Mada Street  West Saidapet, Saidapet",Saidapet,11
10,139,"Pillaiyar Koil Street  West Mambalam, West Mambalam",West Mambalam,3
10,139,"Pillayar Koil Street  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,10
10,139,"Poongavanam Street  Kattabomman Block, Jafferkhanpet",Jafferkhanpet,2
10,139,"Punniyakoti Street  Sarathy Nagar, Saidapet",Saidapet,5
10,139,"R.R.Colony East Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,14
10,139,"R.R.Colony I Cross Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,9
10,139,"R.R.Colony I Link Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,4
10,139,"R.R.Colony Ii Cross Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,11
10,139,"R.R.Colony Ii Link Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,5
10,139,"R.R.Colony Ii Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,9
10,139,"R.R.Colony Iii Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,8
10,139,"R.R.Colony Ist Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,8
10,139,"R.R.Colony Iv Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,11
10,139,"R.R.Colony West Street  R.R. Colony, Jafferkhanpet",Jafferkhanpet,8
10,139,"R.V.NAGAR R,S,Q BLOCK  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,2
10,139,"R.V.NAGAR X,W BLOCK  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,4
10,139,"R.V.Nagar 66th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,6
10,139,"R.V.Nagar 67th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,9
10,139,"R.V.Nagar 68th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,1
10,139,"R.V.Nagar 69 A Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,7
10,139,"R.V.Nagar 69th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,14
10,139,"R.V.Nagar 70th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,3
10,139,"R.V.Nagar 71st Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,6
10,139,"R.V.Nagar 72nd Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,9
10,139,"R.V.Nagar 73rd Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,7
10,139,"R.V.Nagar 74th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,3
10,139,"R.V.Nagar 75th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,5
10,139,"R.V.Nagar 76th Street  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,4
10,139,"R.V.Nagar Aa, Zz Block  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,2
10,139,"R.V.Nagar M,N Block  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,4
10,139,"R.V.Nagar O Block  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,1
10,139,"R.V.Nagar U Block  R.V.Nagar, Jafferkhanpet",Jafferkhanpet,2
10,139,"Raghavan Street  Muthurangam Block, Jafferkhanpet",Jafferkhanpet,3
10,139,"Rajabadar Street  Jothi Ramalingam Nagar, Saidapet",Saidapet,4
10,139,"Rajambal Street  Sekar Nagar, Saidapet",Saidapet,9
10,139,"S.V.Chidambaram Salai  Jafferkhanpet, Jafferkhanpet",Jafferkhanpet,7
10,139,"Sakunthala Street  Sekar Nagar, Saidapet",Saidapet,11
